unit,year,semester,campus,mode,aspect_type,aspect,strong_agree,agree,neutral,disagree,strong_disagree,mean,median
FIT5057,2020,S2,CL,ON-CAMPUS,F,5,52,96,68,14,7,3.73,3.81
FIT5057,2020,S2,MA,ON-CAMPUS,U,1,2,5,3,3,2,3.13,3.33
FIT5057,2020,S2,MA,ON-CAMPUS,U,2,1,3,1,7,3,2.47,2.14
FIT5057,2020,S2,MA,ON-CAMPUS,U,3,2,2,6,4,1,3.00,2.92
FIT5057,2020,S2,MA,ON-CAMPUS,U,4,0,5,2,7,1,2.73,2.43
FIT5057,2020,S2,MA,ON-CAMPUS,U,5,1,3,7,4,0,3.07,3.00
FIT5057,2020,S2,MA,ON-CAMPUS,U,6,1,5,5,1,3,3.00,3.20
FIT5057,2020,S2,MA,ON-CAMPUS,U,7,5,6,2,2,0,3.93,4.08
FIT5057,2020,S2,MA,ON-CAMPUS,U,8,1,1,7,3,3,2.60,2.71
FIT5057,2020,S2,MA,ON-CAMPUS,F,1,2,8,3,2,0,3.67,3.81
FIT5057,2020,S2,MA,ON-CAMPUS,F,2,2,6,3,1,2,3.36,3.67
FIT5057,2020,S2,MA,ON-CAMPUS,F,3,0,2,3,3,7,2.00,1.67
FIT5057,2020,S2,MA,ON-CAMPUS,F,4,2,3,4,3,3,2.87,2.88
FIT5057,2020,S2,MA,ON-CAMPUS,F,5,0,1,9,2,2,2.64,2.83
FIT1008,2021,OCT12,CL,ON-CAMPUS,U,1,5,9,1,1,0,4.13,4.17
FIT1008,2021,OCT12,CL,ON-CAMPUS,U,2,5,9,1,1,0,4.13,4.17
FIT1008,2021,OCT12,CL,ON-CAMPUS,U,3,6,9,0,1,0,4.25,4.28
FIT1008,2021,OCT12,CL,ON-CAMPUS,U,4,5,7,3,1,0,4.00,4.07
FIT1008,2021,OCT12,CL,ON-CAMPUS,U,5,6,8,0,1,0,4.27,4.31
FIT1008,2021,OCT12,CL,ON-CAMPUS,U,6,6,8,2,0,0,4.25,4.25
FIT1008,2021,OCT12,CL,ON-CAMPUS,U,7,6,8,2,0,0,4.25,4.25
FIT1008,2021,OCT12,CL,ON-CAMPUS,U,8,7,7,1,1,0,4.25,4.36
FIT1008,2021,OCT12,CL,ON-CAMPUS,F,1,4,11,0,1,0,4.13,4.14
FIT1008,2021,OCT12,CL,ON-CAMPUS,F,2,7,7,1,1,0,4.25,4.36
FIT1008,2021,OCT12,CL,ON-CAMPUS,F,3,3,9,2,2,0,3.81,3.94
FIT1008,2021,OCT12,CL,ON-CAMPUS,F,4,6,8,2,0,0,4.25,4.25
FIT1008,2021,OCT12,CL,ON-CAMPUS,F,5,4,8,4,0,0,4.00,4.00
FIT1045,2021,OCT12,CL,ON-CAMPUS,U,1,6,9,5,1,0,3.95,4.00
FIT1045,2021,OCT12,CL,ON-CAMPUS,U,2,6,10,3,2,0,3.95,4.05
FIT1045,2021,OCT12,CL,ON-CAMPUS,U,3,7,10,2,2,0,4.05,4.15
FIT1045,2021,OCT12,CL,ON-CAMPUS,U,4,5,7,6,2,1,3.62,3.71
FIT1045,2021,OCT12,CL,ON-CAMPUS,U,5,5,9,4,2,1,3.71,3.89
FIT1045,2021,OCT12,CL,ON-CAMPUS,U,6,7,9,5,0,0,4.10,4.11
FIT1045,2021,OCT12,CL,ON-CAMPUS,U,7,7,12,2,0,0,4.24,4.21
FIT1045,2021,OCT12,CL,ON-CAMPUS,U,8,4,10,6,0,1,3.76,3.85
FIT1045,2021,OCT12,CL,ON-CAMPUS,F,1,7,8,4,2,0,3.95,4.06
FIT1045,2021,OCT12,CL,ON-CAMPUS,F,2,5,7,4,3,1,3.60,3.79
FIT1045,2021,OCT12,CL,ON-CAMPUS,F,3,5,9,4,3,0,3.76,3.89
FIT1045,2021,OCT12,CL,ON-CAMPUS,F,4,5,10,5,1,0,3.90,3.95
FIT1045,2021,OCT12,CL,ON-CAMPUS,F,5,3,10,5,1,1,3.65,3.80
FIT1045,2021,OCT,MA,ON-CAMPUS,U,1,18,37,13,4,0,3.96,4.01
FIT1045,2021,OCT,MA,ON-CAMPUS,U,2,21,39,10,2,0,4.10,4.12
FIT1045,2021,OCT,MA,ON-CAMPUS,U,3,21,34,13,4,0,4.00,4.06
FIT1045,2021,OCT,MA,ON-CAMPUS,U,4,16,31,17,6,0,3.81,3.89
FIT1045,2021,OCT,MA,ON-CAMPUS,U,5,12,28,24,7,1,3.60,3.64
FIT1045,2021,OCT,MA,ON-CAMPUS,U,6,17,36,15,4,0,3.92,3.97
FIT1045,2021,OCT,MA,ON-CAMPUS,U,7,25,32,10,4,1,4.06,4.16
FIT1045,2021,OCT,MA,ON-CAMPUS,U,8,17,34,17,3,0,3.92,3.96
FIT1045,2021,OCT,MA,ON-CAMPUS,F,1,27,34,8,1,1,4.20,4.25
FIT1045,2021,OCT,MA,ON-CAMPUS,F,2,16,19,28,7,2,3.56,3.46
FIT1045,2021,OCT,MA,ON-CAMPUS,F,3,10,27,22,12,1,3.46,3.54
FIT1045,2021,OCT,MA,ON-CAMPUS,F,4,19,32,18,3,0,3.93,3.97
FIT1045,2021,OCT,MA,ON-CAMPUS,F,5,9,18,27,12,4,3.23,3.20
FIT5057,2021,SSA,CL,ON-CAMPUS,U,1,19,32,10,3,0,4.05,4.09
FIT5057,2021,SSA,CL,ON-CAMPUS,U,2,18,28,13,3,2,3.89,4.00
FIT5057,2021,SSA,CL,ON-CAMPUS,U,3,21,27,13,3,0,4.03,4.09
FIT5057,2021,SSA,CL,ON-CAMPUS,U,4,22,28,10,3,1,4.05,4.14
FIT5057,2021,SSA,CL,ON-CAMPUS,U,5,25,27,9,2,0,4.19,4.26
FIT5057,2021,SSA,CL,ON-CAMPUS,U,6,23,20,15,5,0,3.97,4.08
FIT5057,2021,SSA,CL,ON-CAMPUS,U,7,31,26,6,1,0,4.36,4.46
FIT5057,2021,SSA,CL,ON-CAMPUS,U,8,19,28,11,4,2,3.91,4.04
FIT5057,2021,SSA,CL,ON-CAMPUS,F,1,19,32,8,2,1,4.06,4.13
FIT5057,2021,SSA,CL,ON-CAMPUS,F,2,18,32,10,4,0,4.00,4.06
FIT5057,2021,SSA,CL,ON-CAMPUS,F,3,11,22,19,10,2,3.47,3.55
FIT5057,2021,SSA,CL,ON-CAMPUS,F,4,16,30,13,5,0,3.89,3.97
FIT5057,2021,SSA,CL,ON-CAMPUS,F,5,17,24,15,5,1,3.82,3.92
FIT1008,2021,S1,CL,ON-CAMPUS,U,1,40,39,11,1,0,4.30,4.36
FIT1008,2021,S1,CL,ON-CAMPUS,U,2,31,41,11,8,0,4.04,4.15
FIT1008,2021,S1,CL,ON-CAMPUS,U,3,41,40,7,1,1,4.32,4.40
FIT1008,2021,S1,CL,ON-CAMPUS,U,4,35,32,16,6,1,4.04,4.19
FIT1008,2021,S1,CL,ON-CAMPUS,U,5,40,36,11,4,0,4.23,4.35
FIT1008,2021,S1,CL,ON-CAMPUS,U,6,39,38,13,1,0,4.26,4.33
FIT1008,2021,S1,CL,ON-CAMPUS,U,7,42,33,13,2,1,4.24,4.39
FIT1008,2021,S1,CL,ON-CAMPUS,U,8,34,42,10,4,1,4.14,4.23
FIT1008,2021,S1,CL,ON-CAMPUS,F,1,39,38,10,2,0,4.28,4.36
FIT1008,2021,S1,CL,ON-CAMPUS,F,2,38,32,13,8,0,4.10,4.27
FIT1008,2021,S1,CL,ON-CAMPUS,F,3,31,32,18,8,2,3.90,4.05
FIT1008,2021,S1,CL,ON-CAMPUS,F,4,43,32,13,3,0,4.26,4.42
FIT1008,2021,S1,CL,ON-CAMPUS,F,5,36,32,18,2,2,4.09,4.22
FIT1008,2021,S1,MA,ON-CAMPUS,U,1,15,49,16,7,3,3.73,3.89
FIT1008,2021,S1,MA,ON-CAMPUS,U,2,11,46,21,9,3,3.59,3.76
FIT1008,2021,S1,MA,ON-CAMPUS,U,3,13,50,21,6,0,3.78,3.86
FIT1008,2021,S1,MA,ON-CAMPUS,U,4,13,36,26,11,3,3.51,3.63
FIT1008,2021,S1,MA,ON-CAMPUS,U,5,14,38,26,7,5,3.54,3.68
FIT1008,2021,S1,MA,ON-CAMPUS,U,6,12,52,20,7,0,3.76,3.86
FIT1008,2021,S1,MA,ON-CAMPUS,U,7,24,49,13,4,0,4.03,4.07
FIT1008,2021,S1,MA,ON-CAMPUS,U,8,9,44,24,10,4,3.48,3.67
FIT1008,2021,S1,MA,ON-CAMPUS,F,1,15,49,22,4,1,3.80,3.88
FIT1008,2021,S1,MA,ON-CAMPUS,F,2,15,32,31,8,3,3.54,3.58
FIT1008,2021,S1,MA,ON-CAMPUS,F,3,6,40,27,11,7,3.30,3.51
FIT1008,2021,S1,MA,ON-CAMPUS,F,4,19,38,18,12,4,3.62,3.80
FIT1008,2021,S1,MA,ON-CAMPUS,F,5,11,37,22,11,4,3.47,3.65
FIT1033,2021,S1,CL,ON-CAMPUS,U,1,75,49,14,0,1,4.42,4.57
FIT1033,2021,S1,CL,ON-CAMPUS,U,2,73,54,13,0,1,4.40,4.53
FIT1033,2021,S1,CL,ON-CAMPUS,U,3,81,45,13,0,1,4.46,4.64
FIT1033,2021,S1,CL,ON-CAMPUS,U,4,66,58,15,1,1,4.33,4.42
FIT1033,2021,S1,CL,ON-CAMPUS,U,5,66,52,19,3,1,4.27,4.41
FIT1033,2021,S1,CL,ON-CAMPUS,U,6,73,48,15,3,1,4.35,4.54
FIT1033,2021,S1,CL,ON-CAMPUS,U,7,74,48,15,3,1,4.35,4.55
FIT1033,2021,S1,CL,ON-CAMPUS,U,8,73,53,12,2,1,4.38,4.53
FIT1033,2021,S1,CL,ON-CAMPUS,F,1,78,51,10,0,0,4.49,4.61
FIT1033,2021,S1,CL,ON-CAMPUS,F,2,59,55,23,3,0,4.21,4.30
FIT1033,2021,S1,CL,ON-CAMPUS,F,3,50,54,24,4,7,3.98,4.14
FIT1033,2021,S1,CL,ON-CAMPUS,F,4,81,42,15,2,1,4.42,4.63
FIT1033,2021,S1,CL,ON-CAMPUS,F,5,39,35,46,9,0,3.81,3.77
FIT1045,2021,S1,CL,ON-CAMPUS,U,1,74,119,59,22,10,3.79,3.93
FIT1045,2021,S1,CL,ON-CAMPUS,U,2,70,115,59,27,14,3.70,3.87
FIT1045,2021,S1,CL,ON-CAMPUS,U,3,73,131,50,19,10,3.84,3.98
FIT1045,2021,S1,CL,ON-CAMPUS,U,4,56,87,86,32,20,3.45,3.53
FIT1045,2021,S1,CL,ON-CAMPUS,U,5,63,100,82,23,15,3.61,3.72
FIT1045,2021,S1,CL,ON-CAMPUS,U,6,79,115,64,17,6,3.87,3.97
FIT1045,2021,S1,CL,ON-CAMPUS,U,7,124,104,47,5,5,4.18,4.32
FIT1045,2021,S1,CL,ON-CAMPUS,U,8,62,109,61,27,23,3.57,3.78
FIT1045,2021,S1,CL,ON-CAMPUS,F,1,88,129,46,11,3,4.04,4.11
FIT1045,2021,S1,CL,ON-CAMPUS,F,2,73,99,71,26,13,3.68,3.81
FIT1045,2021,S1,CL,ON-CAMPUS,F,3,57,100,66,33,28,3.44,3.65
FIT1045,2021,S1,CL,ON-CAMPUS,F,4,108,106,45,15,9,4.02,4.18
FIT1045,2021,S1,CL,ON-CAMPUS,F,5,53,78,85,39,21,3.37,3.42
FIT1045,2021,S1,MA,ON-CAMPUS,U,1,32,53,21,5,1,3.98,4.05
FIT1045,2021,S1,MA,ON-CAMPUS,U,2,25,56,21,9,1,3.85,3.95
FIT1045,2021,S1,MA,ON-CAMPUS,U,3,37,49,20,4,1,4.05,4.12
FIT1045,2021,S1,MA,ON-CAMPUS,U,4,37,46,20,5,2,4.01,4.11
FIT1045,2021,S1,MA,ON-CAMPUS,U,5,29,54,24,3,2,3.94,4.00
FIT1045,2021,S1,MA,ON-CAMPUS,U,6,35,49,25,2,1,4.03,4.07
FIT1045,2021,S1,MA,ON-CAMPUS,U,7,41,53,15,3,0,4.18,4.22
FIT1045,2021,S1,MA,ON-CAMPUS,U,8,33,50,22,4,2,3.97,4.05
FIT1045,2021,S1,MA,ON-CAMPUS,F,1,39,59,11,2,1,4.19,4.21
FIT1045,2021,S1,MA,ON-CAMPUS,F,2,23,50,30,4,4,3.76,3.85
FIT1045,2021,S1,MA,ON-CAMPUS,F,3,20,48,25,14,5,3.57,3.75
FIT1045,2021,S1,MA,ON-CAMPUS,F,4,36,52,20,3,1,4.06,4.12
FIT1045,2021,S1,MA,ON-CAMPUS,F,5,20,47,33,8,2,3.68,3.76
FIT1053,2021,S1,CL,ON-CAMPUS,U,1,10,5,1,1,0,4.41,4.65
FIT1053,2021,S1,CL,ON-CAMPUS,U,2,6,8,1,2,0,4.06,4.19
FIT1053,2021,S1,CL,ON-CAMPUS,U,3,6,7,3,1,0,4.06,4.14
FIT1053,2021,S1,CL,ON-CAMPUS,U,4,5,6,2,3,1,3.65,3.92
FIT1053,2021,S1,CL,ON-CAMPUS,U,5,6,7,2,1,1,3.94,4.14
FIT1053,2021,S1,CL,ON-CAMPUS,U,6,7,9,0,0,1,4.24,4.33
FIT1053,2021,S1,CL,ON-CAMPUS,U,7,8,7,2,0,0,4.35,4.43
FIT1053,2021,S1,CL,ON-CAMPUS,U,8,7,5,3,1,1,3.94,4.20
FIT1053,2021,S1,CL,ON-CAMPUS,F,1,8,8,1,0,0,4.41,4.44
FIT1053,2021,S1,CL,ON-CAMPUS,F,2,6,6,3,1,0,4.06,4.17
FIT1053,2021,S1,CL,ON-CAMPUS,F,3,8,5,2,1,1,4.06,4.40
FIT1053,2021,S1,CL,ON-CAMPUS,F,4,10,5,2,0,0,4.47,4.65
FIT1053,2021,S1,CL,ON-CAMPUS,F,5,4,2,3,6,2,3.00,2.67
FIT2096,2021,S1,CL,ON-CAMPUS,U,1,9,11,4,1,3,3.79,4.05
FIT2096,2021,S1,CL,ON-CAMPUS,U,2,10,9,3,4,2,3.75,4.06
FIT2096,2021,S1,CL,ON-CAMPUS,U,3,12,5,2,4,4,3.63,4.20
FIT2096,2021,S1,CL,ON-CAMPUS,U,4,8,6,5,4,5,3.29,3.50
FIT2096,2021,S1,CL,ON-CAMPUS,U,5,7,5,5,7,4,3.14,3.10
FIT2096,2021,S1,CL,ON-CAMPUS,U,6,9,7,6,1,5,3.50,3.79
FIT2096,2021,S1,CL,ON-CAMPUS,U,7,13,8,3,1,3,3.96,4.38
FIT2096,2021,S1,CL,ON-CAMPUS,U,8,9,7,4,4,4,3.46,3.79
FIT2096,2021,S1,CL,ON-CAMPUS,F,1,9,11,4,0,4,3.75,4.05
FIT2096,2021,S1,CL,ON-CAMPUS,F,2,6,7,7,4,4,3.25,3.36
FIT2096,2021,S1,CL,ON-CAMPUS,F,3,7,7,2,4,8,3.04,3.50
FIT2096,2021,S1,CL,ON-CAMPUS,F,4,11,9,2,1,5,3.71,4.17
FIT2096,2021,S1,CL,ON-CAMPUS,F,5,6,2,10,3,5,3.04,3.00
FIT5057,2021,S1,CL,ON-CAMPUS,U,1,28,45,18,8,4,3.83,3.98
FIT5057,2021,S1,CL,ON-CAMPUS,U,2,26,45,18,7,7,3.74,3.93
FIT5057,2021,S1,CL,ON-CAMPUS,U,3,28,48,15,3,8,3.83,4.02
FIT5057,2021,S1,CL,ON-CAMPUS,U,4,28,41,16,8,8,3.72,3.95
FIT5057,2021,S1,CL,ON-CAMPUS,U,5,28,46,20,6,3,3.87,3.99
FIT5057,2021,S1,CL,ON-CAMPUS,U,6,28,46,19,5,5,3.84,3.99
FIT5057,2021,S1,CL,ON-CAMPUS,U,7,46,45,9,1,2,4.28,4.38
FIT5057,2021,S1,CL,ON-CAMPUS,U,8,27,39,23,6,8,3.69,3.87
FIT5057,2021,S1,CL,ON-CAMPUS,F,1,31,49,14,6,1,4.02,4.10
FIT5057,2021,S1,CL,ON-CAMPUS,F,2,24,41,22,11,3,3.71,3.85
FIT5057,2021,S1,CL,ON-CAMPUS,F,3,20,34,28,8,13,3.39,3.57
FIT5057,2021,S1,CL,ON-CAMPUS,F,4,25,41,23,8,5,3.72,3.87
FIT5057,2021,S1,CL,ON-CAMPUS,F,5,22,34,33,8,4,3.61,3.66
FIT1008,2021,S2,CL,ON-CAMPUS,U,1,44,49,23,5,2,4.04,4.14
FIT1008,2021,S2,CL,ON-CAMPUS,U,2,36,51,20,9,7,3.81,4.00
FIT1008,2021,S2,CL,ON-CAMPUS,U,3,52,48,15,6,2,4.15,4.30
FIT1008,2021,S2,CL,ON-CAMPUS,U,4,34,42,30,12,6,3.69,3.83
FIT1008,2021,S2,CL,ON-CAMPUS,U,5,45,47,24,6,2,4.02,4.14
FIT1008,2021,S2,CL,ON-CAMPUS,U,6,48,50,22,3,1,4.14,4.22
FIT1008,2021,S2,CL,ON-CAMPUS,U,7,48,57,13,4,2,4.17,4.25
FIT1008,2021,S2,CL,ON-CAMPUS,U,8,37,51,22,8,3,3.92,4.04
FIT1008,2021,S2,CL,ON-CAMPUS,F,1,48,56,12,5,1,4.19,4.27
FIT1008,2021,S2,CL,ON-CAMPUS,F,2,48,43,24,6,3,4.02,4.17
FIT1008,2021,S2,CL,ON-CAMPUS,F,3,34,41,28,13,8,3.65,3.82
FIT1008,2021,S2,CL,ON-CAMPUS,F,4,51,42,25,4,2,4.10,4.24
FIT1008,2021,S2,CL,ON-CAMPUS,F,5,35,40,30,8,2,3.85,3.94
FIT1008,2021,S2,MA,ON-CAMPUS,U,1,18,47,5,2,1,4.08,4.11
FIT1008,2021,S2,MA,ON-CAMPUS,U,2,11,42,9,7,4,3.67,3.89
FIT1008,2021,S2,MA,ON-CAMPUS,U,3,19,46,6,1,1,4.11,4.12
FIT1008,2021,S2,MA,ON-CAMPUS,U,4,12,40,14,5,2,3.75,3.89
FIT1008,2021,S2,MA,ON-CAMPUS,U,5,22,37,12,0,1,4.10,4.12
FIT1008,2021,S2,MA,ON-CAMPUS,U,6,21,42,9,0,0,4.17,4.14
FIT1008,2021,S2,MA,ON-CAMPUS,U,7,28,39,5,1,0,4.29,4.28
FIT1008,2021,S2,MA,ON-CAMPUS,U,8,16,42,10,5,0,3.95,4.01
FIT1008,2021,S2,MA,ON-CAMPUS,F,1,24,42,5,1,0,4.24,4.21
FIT1008,2021,S2,MA,ON-CAMPUS,F,2,18,38,15,1,0,4.01,4.03
FIT1008,2021,S2,MA,ON-CAMPUS,F,3,15,29,20,8,1,3.67,3.76
FIT1008,2021,S2,MA,ON-CAMPUS,F,4,20,38,12,2,1,4.01,4.07
FIT1008,2021,S2,MA,ON-CAMPUS,F,5,21,31,15,4,0,3.97,4.03
FIT1045,2021,S2,CL,ON-CAMPUS,U,1,25,52,9,3,1,4.08,4.12
FIT1045,2021,S2,CL,ON-CAMPUS,U,2,31,41,9,8,1,4.03,4.16
FIT1045,2021,S2,CL,ON-CAMPUS,U,3,34,38,16,1,1,4.14,4.21
FIT1045,2021,S2,CL,ON-CAMPUS,U,4,24,40,21,3,2,3.90,3.98
FIT1045,2021,S2,CL,ON-CAMPUS,U,5,23,41,13,9,2,3.84,3.99
FIT1045,2021,S2,CL,ON-CAMPUS,U,6,30,41,11,5,2,4.03,4.15
FIT1045,2021,S2,CL,ON-CAMPUS,U,7,37,40,5,5,1,4.22,4.33
FIT1045,2021,S2,CL,ON-CAMPUS,U,8,29,35,18,4,4,3.90,4.04
FIT1045,2021,S2,CL,ON-CAMPUS,F,1,34,40,9,4,2,4.12,4.24
FIT1045,2021,S2,CL,ON-CAMPUS,F,2,23,37,20,6,3,3.80,3.92
FIT1045,2021,S2,CL,ON-CAMPUS,F,3,22,29,20,11,8,3.51,3.71
FIT1045,2021,S2,CL,ON-CAMPUS,F,4,30,38,17,2,3,4.00,4.11
FIT1045,2021,S2,CL,ON-CAMPUS,F,5,14,32,30,9,3,3.51,3.56
FIT1045,2021,S2,MA,ON-CAMPUS,U,1,17,32,20,5,2,3.75,3.84
FIT1045,2021,S2,MA,ON-CAMPUS,U,2,21,32,20,2,1,3.92,3.97
FIT1045,2021,S2,MA,ON-CAMPUS,U,3,23,37,13,3,1,4.01,4.08
FIT1045,2021,S2,MA,ON-CAMPUS,U,4,17,26,27,6,1,3.68,3.67
FIT1045,2021,S2,MA,ON-CAMPUS,U,5,17,26,24,8,2,3.62,3.67
FIT1045,2021,S2,MA,ON-CAMPUS,U,6,18,31,15,10,2,3.70,3.85
FIT1045,2021,S2,MA,ON-CAMPUS,U,7,30,32,12,2,1,4.14,4.23
FIT1045,2021,S2,MA,ON-CAMPUS,U,8,13,30,23,8,3,3.55,3.65
FIT1045,2021,S2,MA,ON-CAMPUS,F,1,23,41,11,2,0,4.10,4.12
FIT1045,2021,S2,MA,ON-CAMPUS,F,2,15,29,22,10,1,3.61,3.69
FIT1045,2021,S2,MA,ON-CAMPUS,F,3,11,26,23,11,6,3.32,3.43
FIT1045,2021,S2,MA,ON-CAMPUS,F,4,27,26,15,7,2,3.90,4.06
FIT1045,2021,S2,MA,ON-CAMPUS,F,5,18,22,20,5,6,3.58,3.70
FIT1054,2021,S2,CL,ON-CAMPUS,U,1,8,2,0,0,1,4.45,4.81
FIT1054,2021,S2,CL,ON-CAMPUS,U,2,3,1,5,2,0,3.45,3.20
FIT1054,2021,S2,CL,ON-CAMPUS,U,3,7,2,1,1,0,4.36,4.71
FIT1054,2021,S2,CL,ON-CAMPUS,U,4,4,3,1,2,1,3.64,4.00
FIT1054,2021,S2,CL,ON-CAMPUS,U,5,5,4,0,0,3,3.67,4.25
FIT1054,2021,S2,CL,ON-CAMPUS,U,6,6,3,0,1,1,4.09,4.58
FIT1054,2021,S2,CL,ON-CAMPUS,U,7,6,5,0,0,0,4.55,4.58
FIT1054,2021,S2,CL,ON-CAMPUS,U,8,7,2,0,1,1,4.18,4.71
FIT1054,2021,S2,CL,ON-CAMPUS,F,1,6,5,0,1,0,4.33,4.50
FIT1054,2021,S2,CL,ON-CAMPUS,F,2,6,4,0,1,1,4.08,4.50
FIT1054,2021,S2,CL,ON-CAMPUS,F,3,4,5,1,1,1,3.83,4.10
FIT1054,2021,S2,CL,ON-CAMPUS,F,4,6,3,1,2,0,4.08,4.50
FIT1054,2021,S2,CL,ON-CAMPUS,F,5,5,4,1,1,1,3.92,4.25
FIT2073,2021,S2,CL,ON-CAMPUS,U,1,33,24,7,1,1,4.32,4.50
FIT2073,2021,S2,CL,ON-CAMPUS,U,2,37,19,7,1,2,4.33,4.61
FIT2073,2021,S2,CL,ON-CAMPUS,U,3,34,24,6,0,2,4.33,4.53
FIT2073,2021,S2,CL,ON-CAMPUS,U,4,30,25,7,2,2,4.20,4.38
FIT2073,2021,S2,CL,ON-CAMPUS,U,5,32,25,8,0,1,4.32,4.46
FIT2073,2021,S2,CL,ON-CAMPUS,U,6,30,26,6,1,2,4.25,4.40
FIT2073,2021,S2,CL,ON-CAMPUS,U,7,34,27,5,0,0,4.44,4.53
FIT2073,2021,S2,CL,ON-CAMPUS,U,8,30,24,9,0,2,4.23,4.40
FIT2073,2021,S2,CL,ON-CAMPUS,F,1,32,27,6,0,1,4.35,4.46
FIT2073,2021,S2,CL,ON-CAMPUS,F,2,27,28,7,3,1,4.17,4.29
FIT2073,2021,S2,CL,ON-CAMPUS,F,3,26,17,18,2,2,3.97,4.12
FIT2073,2021,S2,CL,ON-CAMPUS,F,4,31,25,7,2,1,4.26,4.42
FIT2073,2021,S2,CL,ON-CAMPUS,F,5,24,27,11,2,2,4.05,4.17
FIT5057,2021,S2,CL,ON-CAMPUS,U,1,26,45,22,13,2,3.74,3.88
FIT5057,2021,S2,CL,ON-CAMPUS,U,2,22,42,25,14,5,3.57,3.74
FIT5057,2021,S2,CL,ON-CAMPUS,U,3,27,47,18,12,3,3.78,3.94
FIT5057,2021,S2,CL,ON-CAMPUS,U,4,27,42,27,10,2,3.76,3.86
FIT5057,2021,S2,CL,ON-CAMPUS,U,5,28,39,24,13,3,3.71,3.85
FIT5057,2021,S2,CL,ON-CAMPUS,U,6,26,41,24,13,4,3.67,3.82
FIT5057,2021,S2,CL,ON-CAMPUS,U,7,34,46,20,5,3,3.95,4.07
FIT5057,2021,S2,CL,ON-CAMPUS,U,8,22,41,24,13,7,3.54,3.73
FIT5057,2021,S2,CL,ON-CAMPUS,F,1,30,53,16,7,2,3.94,4.05
FIT5057,2021,S2,CL,ON-CAMPUS,F,2,20,53,23,10,2,3.73,3.86
FIT5057,2021,S2,CL,ON-CAMPUS,F,3,24,37,21,19,6,3.50,3.70
FIT5057,2021,S2,CL,ON-CAMPUS,F,4,28,41,26,9,3,3.77,3.88
FIT5057,2021,S2,CL,ON-CAMPUS,F,5,17,39,35,12,5,3.47,3.55
FIT5057,2021,S2,MA,ON-CAMPUS,U,1,3,8,4,2,0,3.71,3.81
FIT5057,2021,S2,MA,ON-CAMPUS,U,2,1,5,6,3,2,3.00,3.08
FIT5057,2021,S2,MA,ON-CAMPUS,U,3,2,10,5,0,0,3.82,3.85
FIT5057,2021,S2,MA,ON-CAMPUS,U,4,4,5,5,3,0,3.59,3.60
FIT5057,2021,S2,MA,ON-CAMPUS,U,5,2,7,6,2,0,3.53,3.57
FIT5057,2021,S2,MA,ON-CAMPUS,U,6,2,8,4,1,1,3.56,3.75
FIT5057,2021,S2,MA,ON-CAMPUS,U,7,6,7,4,0,0,4.12,4.14
FIT5057,2021,S2,MA,ON-CAMPUS,U,8,2,6,5,3,1,3.29,3.40
FIT5057,2021,S2,MA,ON-CAMPUS,F,1,6,6,5,0,0,4.06,4.08
FIT5057,2021,S2,MA,ON-CAMPUS,F,2,2,7,5,3,0,3.47,3.57
FIT5057,2021,S2,MA,ON-CAMPUS,F,3,1,2,7,3,4,2.59,2.71
FIT5057,2021,S2,MA,ON-CAMPUS,F,4,2,6,6,2,1,3.35,3.42
FIT5057,2021,S2,MA,ON-CAMPUS,F,5,1,5,7,2,2,3.06,3.14
FIT1008,2022,NOV12,CL,ON-CAMPUS,U,1,4,4,2,0,0,4.20,4.25
FIT1008,2022,NOV12,CL,ON-CAMPUS,U,2,3,2,4,1,0,3.70,3.50
FIT1008,2022,NOV12,CL,ON-CAMPUS,U,3,4,4,1,1,0,4.10,4.25
FIT1008,2022,NOV12,CL,ON-CAMPUS,U,4,4,3,2,0,1,3.90,4.17
FIT1008,2022,NOV12,CL,ON-CAMPUS,U,5,5,3,1,1,0,4.20,4.50
FIT1008,2022,NOV12,CL,ON-CAMPUS,U,6,6,2,2,0,0,4.40,4.67
FIT1008,2022,NOV12,CL,ON-CAMPUS,U,7,7,1,1,1,0,4.40,4.79
FIT1008,2022,NOV12,CL,ON-CAMPUS,U,8,5,3,1,1,0,4.20,4.50
FIT1008,2022,NOV12,CL,ON-CAMPUS,F,1,4,3,3,0,0,4.10,4.17
FIT1008,2022,NOV12,CL,ON-CAMPUS,F,2,5,3,1,1,0,4.20,4.50
FIT1008,2022,NOV12,CL,ON-CAMPUS,F,3,4,3,2,1,0,4.00,4.17
FIT1008,2022,NOV12,CL,ON-CAMPUS,F,4,6,3,1,0,0,4.50,4.67
FIT1008,2022,NOV12,CL,ON-CAMPUS,F,5,6,2,1,0,1,4.20,4.67
FIT1045,2022,OCT,MA,ON-CAMPUS,U,1,23,25,9,2,0,4.17,4.24
FIT1045,2022,OCT,MA,ON-CAMPUS,U,2,18,16,17,5,3,3.69,3.78
FIT1045,2022,OCT,MA,ON-CAMPUS,U,3,21,23,7,9,0,3.93,4.11
FIT1045,2022,OCT,MA,ON-CAMPUS,U,4,18,21,13,6,2,3.78,3.93
FIT1045,2022,OCT,MA,ON-CAMPUS,U,5,19,25,10,3,3,3.90,4.06
FIT1045,2022,OCT,MA,ON-CAMPUS,U,6,24,24,8,2,2,4.10,4.25
FIT1045,2022,OCT,MA,ON-CAMPUS,U,7,23,25,9,1,0,4.21,4.26
